validation,scenario,seed_or_window,stress,variant,reserve_label,service_rate_percent,unmet_kwh,charging_cost,voltage_violation_rate_percent,graph_service_rate_percent,graph_charging_cost,no_guard_service_rate_percent,no_guard_charging_cost
robust_synthetic,stressed_long,20260615,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",62.99205267206539,1784.2126206040452,620.0282860245811,0.0,62.075244724990576,613.3493028084092,62.36733046739644,616.3618544638666
robust_synthetic,stressed_long,20260615,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",64.06010165480176,1732.7202625563154,623.5510414028663,0.0,62.075244724990576,613.3493028084092,62.36733046739644,616.3618544638666
robust_synthetic,stressed_long,20260615,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",65.73802706649741,1651.8247816626797,658.6272058966704,0.0,62.075244724990576,613.3493028084092,62.36733046739644,616.3618544638666
public_windows,nominal_public,0,nominal_public,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",99.99962112474547,0.00445350804725031,229.4514512239014,0.0,86.697114355702,195.9789247605105,99.27349949586977,227.33394515793006
public_windows,nominal_public,0,nominal_public,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",100.0,5.551115123125783e-17,221.12104508394302,0.0,86.697114355702,195.9789247605105,99.27349949586977,227.33394515793006
public_windows,nominal_public,0,nominal_public,selected,"max=0.60, tiers=1.00/0.50/0.05",100.0,0.0,218.97215554686375,0.0,86.697114355702,195.9789247605105,99.27349949586977,227.33394515793006
public_windows,nominal_public,0,nominal_public,flat_high,"max=0.60, tiers=1.00/1.00/1.00",100.0,0.0,233.6543402688414,0.0,86.697114355702,195.9789247605105,99.27349949586977,227.33394515793006
public_windows,stressed_public_4x,0,stressed_public_4x,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",89.13154694547696,127.75377267835316,826.0230394159719,0.0,79.27036420015864,723.1132686913352,88.73049270921653,821.5789923813265
public_windows,stressed_public_4x,0,stressed_public_4x,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",90.0333961361617,117.15294145435969,801.2859765547652,0.0,79.27036420015864,723.1132686913352,88.73049270921653,821.5789923813265
public_windows,stressed_public_4x,0,stressed_public_4x,selected,"max=0.60, tiers=1.00/0.50/0.05",93.89543302945336,71.75643646272563,826.0144341218909,0.0,79.27036420015864,723.1132686913352,88.73049270921653,821.5789923813265
public_windows,stressed_public_4x,0,stressed_public_4x,flat_high,"max=0.60, tiers=1.00/1.00/1.00",98.02422619838026,23.224331544674612,921.6034042114626,0.0,79.27036420015864,723.1132686913352,88.73049270921653,821.5789923813265
public_windows,nominal_public,1,nominal_public,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",99.58247840261839,7.360349230599709,348.2699365287597,0.0,87.56783233095989,303.7375520667784,98.90655678872406,344.38316328594846
public_windows,nominal_public,1,nominal_public,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",99.84116779842344,2.8000000000000007,342.41540721642946,0.0,87.56783233095989,303.7375520667784,98.90655678872406,344.38316328594846
public_windows,nominal_public,1,nominal_public,selected,"max=0.60, tiers=1.00/0.50/0.05",100.0,2.220446049250313e-16,334.2125126485676,0.0,87.56783233095989,303.7375520667784,98.90655678872406,344.38316328594846
public_windows,nominal_public,1,nominal_public,flat_high,"max=0.60, tiers=1.00/1.00/1.00",100.0,0.0,353.83356695765764,0.0,87.56783233095989,303.7375520667784,98.90655678872406,344.38316328594846
public_windows,stressed_public_4x,1,stressed_public_4x,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",83.92140037333355,283.44427960954306,1186.36698991053,0.0,76.49448874240335,1068.0625557021315,83.63676838057982,1180.234444332525
public_windows,stressed_public_4x,1,stressed_public_4x,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",84.54929469052665,272.3753397428799,1173.4213841782105,0.0,76.49448874240335,1068.0625557021315,83.63676838057982,1180.234444332525
public_windows,stressed_public_4x,1,stressed_public_4x,selected,"max=0.60, tiers=1.00/0.50/0.05",86.56416593594832,236.85584538857364,1179.6661884566413,0.0,76.49448874240335,1068.0625557021315,83.63676838057982,1180.234444332525
public_windows,stressed_public_4x,1,stressed_public_4x,flat_high,"max=0.60, tiers=1.00/1.00/1.00",90.3173152488648,170.6928257247013,1294.6541258196257,0.0,76.49448874240335,1068.0625557021315,83.63676838057982,1180.234444332525
public_windows,nominal_public,2,nominal_public,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",97.67153035174076,88.023561987759,736.3843501978538,0.0,96.60970064422368,727.3727036870703,96.83905994329733,726.2621097157211
